orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_sf_diff,gla_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_sf_diff,abs_gla_diff,distance_to_subject_km,same_property_type,sold_recently,score,rank,subject_bath_score,subject_num_full_baths,subject_num_half_baths,subject_bedrooms,subject_gla,subject_lot_size_sf,subject_property_type,candidate_bath_score,candidate_num_full_baths,candidate_num_half_baths,candidate_bedrooms,candidate_gla,candidate_lot_size_sf,candidate_property_type,candidate_close_price,explanation
4764028,2 Brigadier Pvt,1,2 Forsey St Ottawa ON K1N7X7,0.5,0.0,,1.0,1.0,-8.0,7.0,-2074.0,-1.0,0.5,0.0,,1.0,1.0,8.0,7.0,2074.0,1.0,0.8,1.0,0.0,2.1891613006591797,1.0,2.5,2,1,3.0,1822,911.0,Townhouse,2.0,2,0,2,1823,2985.0,Townhouse,922500.0,"The candidate property at 2 Brigadier Pvt was ranked higher due to having 1 more room and being 8 years newer than the subject property, which positively impacted the similarity score. However, having 1 additional bedroom and no difference in full baths had a negative impact on the ranking as they made the candidate less similar to the subject property."
4764028,383 Daly Ave,1,2 Forsey St Ottawa ON K1N7X7,-1.0,-1.0,0.0,-2.0,-2.0,-138.0,-123.0,-1538.0,-1514.0,1.0,1.0,0.0,2.0,2.0,138.0,123.0,1538.0,1514.0,0.91,1.0,1.0,1.4974899291992188,2.0,2.5,2,1,3.0,1822,911.0,Townhouse,3.5,3,1,5,3336,2449.0,Townhouse,1247000.0,"The model ranked the property at 383 Daly Ave as more comparable to the subject at 2 Forsey St due to having a similar number of full baths and a smaller difference in bath scores. However, the lower number of rooms and bedrooms compared to the subject property made it less similar, resulting in an overall score of 1.50."
4764028,366 Bruyère St,1,2 Forsey St Ottawa ON K1N7X7,0.5,0.0,,0.0,0.0,-98.0,-83.0,-310.0,240.0,0.5,0.0,,0.0,0.0,98.0,83.0,310.0,240.0,0.01,1.0,1.0,-0.6544545292854309,3.0,2.5,2,1,3.0,1822,911.0,Townhouse,2.0,2,0,3,1582,1221.0,Townhouse,1194900.0,"The model determined the candidate property on 366 Bruyère St to be somewhat comparable to the subject property on 2 Forsey St due to having a similar number of full baths and rooms. However, the significant age difference and larger gross living area of the candidate property compared to the subject contributed to a lower similarity score."
4764094,18 Becks Way,1,40 Bellroyal Crt Cole Harbour NS B2V 2B4,0.0,0.0,0.0,-1.0,0.0,-27.0,1.0,,-552.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,,552.0,0.23,1.0,0.0,4.163748741149902,1.0,2.5,2,1,3.0,1746,6825.0,Detached,2.5,2,1,3,2298,,Detached,662000.0,"The candidate property at 18 Becks Way was ranked as more comparable to the subject at 40 Bellroyal Crt due to having the same number of bathrooms and half bathrooms, which positively influenced the score. However, the lower room count in the candidate property compared to the subject slightly decreased the similarity score."
4764094,38 Deerbrooke Dr,1,40 Bellroyal Crt Cole Harbour NS B2V 2B4,1.0,1.0,0.0,1.0,0.0,-33.0,-5.0,,58.0,1.0,1.0,0.0,1.0,0.0,33.0,5.0,,58.0,1.03,1.0,0.0,4.101067543029785,2.0,2.5,2,1,3.0,1746,6825.0,Detached,1.5,1,1,3,1688,,Detached,620000.0,"The model ranked the candidate property at 38 Deerbrooke Dr as more comparable to the subject based on having a similar room count and bedroom count. However, the difference in bath score between the candidate and subject slightly decreased the similarity score, despite having the same number of half baths."
4764094,123 Crestwood Pl,1,40 Bellroyal Crt Cole Harbour NS B2V 2B4,0.0,0.0,0.0,-1.0,-1.0,-24.0,4.0,,-354.0,0.0,0.0,0.0,1.0,1.0,24.0,4.0,,354.0,0.38,1.0,1.0,2.7801942825317383,3.0,2.5,2,1,3.0,1746,6825.0,Detached,2.5,2,1,4,2100,,Detached,703850.0,"The model ranked the property at 123 Crestwood Pl as relatively comparable to the subject at 40 Bellroyal Crt due to having the same number of bathrooms and half bathrooms as the subject, which positively influenced the score. However, the difference in room count made the candidate slightly less similar, while having one additional bedroom and being sold recently had a negative impact on the similarity score."
4764103,142 Donlea Dr,1,10 Crofton Rd Toronto ON M4G2B4,1.0,1.0,,0.0,-1.0,-62.0,7.0,346.0,268.0,1.0,1.0,,0.0,1.0,62.0,7.0,346.0,268.0,0.54,1.0,1.0,1.7685974836349487,1.0,3.0,3,0,2.0,1602,3694.0,Detached,2.0,2,0,3,1334,3348.0,Detached,1520000.0,"The model ranked the candidate property at 142 Donlea Dr as relatively similar to the subject at 10 Crofton Rd due to having a similar number of rooms but slightly fewer bedrooms, which had a positive impact on the score. However, the slightly larger lot size and a difference in the number of full baths had a minor negative impact on the similarity score."
4764103,138 Banff Rd,1,10 Crofton Rd Toronto ON M4G2B4,1.0,1.0,,0.0,-1.0,-66.0,3.0,1758.0,482.0,1.0,1.0,,0.0,1.0,66.0,3.0,1758.0,482.0,1.27,1.0,0.0,1.4261807203292847,2.0,3.0,3,0,2.0,1602,3694.0,Detached,2.0,2,0,3,1120,1936.0,Detached,1600000.0,"The model ranked the candidate property at 138 Banff Rd as relatively comparable to the subject property at 10 Crofton Rd primarily because they have a similar number of rooms, with a room count difference of 0.0 contributing a SHAP value of +0.55. However, the model found the candidate less similar due to differences in lot size, number of bedrooms, and full baths, with a lot size difference of 1758.0 square feet resulting in a SHAP value of -0.13."
4764103,128 Donegall Dr,1,10 Crofton Rd Toronto ON M4G2B4,1.0,1.0,,-1.0,-1.0,-80.0,-11.0,1090.0,296.0,1.0,1.0,,1.0,1.0,80.0,11.0,1090.0,296.0,0.64,1.0,1.0,0.3406234681606293,3.0,3.0,3,0,2.0,1602,3694.0,Detached,2.0,2,0,3,1306,2604.0,Detached,1680000.0,"The model ranked the candidate property at 128 Donegall Dr as more comparable to the subject based on having a similar number of bathrooms and room count. However, the larger difference in lot size negatively impacted the similarity score, indicating a less favorable match. The presence of a half bathroom in the candidate property may have also influenced the score, although the exact impact is not clear due to the NaN SHAP value."
4765154,829 Larchwood Cres,1,844 Cataraqui Woods Dr Kingston ON K7P2P7,1.0,1.0,0.0,-2.0,0.0,-21.0,0.0,2012.0,108.0,1.0,1.0,0.0,2.0,0.0,21.0,0.0,2012.0,108.0,0.16,1.0,1.0,1.3977349996566772,1.0,2.5,2,1,4.0,1840,7007.0,Detached,1.5,1,1,4,1732,4995.0,Detached,585000.0,"The model ranked the candidate property at 829 Larchwood Cres as more comparable to the subject at 844 Cataraqui Woods Dr Kingston primarily due to their similar number of bathrooms, with a slight positive impact from the half bathroom being the same. However, the model found the candidate less comparable due to a significant difference in the number of rooms, as well as differences in lot size and absolute lot size."
4765154,768 Cataraqui Woods Dr,1,844 Cataraqui Woods Dr Kingston ON K7P2P7,1.0,1.0,0.0,-3.0,1.0,-21.0,0.0,2553.0,619.0,1.0,1.0,0.0,3.0,1.0,21.0,0.0,2553.0,619.0,0.5,1.0,1.0,0.8685107231140137,2.0,2.5,2,1,4.0,1840,7007.0,Detached,1.5,1,1,3,1221,4454.0,Detached,544000.0,"The model ranked the candidate property at 768 Cataraqui Woods Dr as more comparable to the subject due to having similar bedroom and half bathroom counts, which positively influenced the score. However, the higher difference in gross living area (619 sqft) and lower room count (-3 rooms) compared to the subject made the candidate less similar, resulting in a slightly lower overall score of 0.87."
4765154,1131 Wintergreen Cres,1,844 Cataraqui Woods Dr Kingston ON K7P2P7,-1.0,-1.0,0.0,-13.0,0.0,-21.0,0.0,407.0,-777.0,1.0,1.0,0.0,13.0,0.0,21.0,0.0,407.0,777.0,0.45,1.0,1.0,0.7904626727104187,3.0,2.5,2,1,4.0,1840,7007.0,Detached,3.5,3,1,4,2617,6600.0,Detached,757750.0,"The model ranked the candidate property at 1131 Wintergreen Cres as more comparable to the subject due to having the same number of bedrooms and half baths, positively impacting the similarity score. However, the difference in full baths and room count negatively influenced the similarity score, indicating some dissimilarity between the properties."
4765502,6673 Riverview Line,1,6997 Creek Line Pain Court ON N0P1Z0,0.0,0.0,0.0,-1.0,1.0,-85.0,25.0,10460.0,145.0,0.0,0.0,0.0,1.0,1.0,85.0,25.0,10460.0,145.0,2.44,1.0,0.0,0.285614013671875,1.0,1.5,1,1,4.0,1845,10570.0,Detached,1.5,1,1,3,1700,110.0,Detached,490000.0,"The model ranked the candidate property as more comparable because it is significantly older (-85 years) than the subject property, which aligns well with the subject's age difference of 25 years. Additionally, the identical number of half baths in both properties positively contributed to their similarity score. However, the slight difference in room count and the lack of variation in bath features slightly lowered the overall similarity score."
4765502,23805 Merlin Rd,1,6997 Creek Line Pain Court ON N0P1Z0,0.5,0.0,,-2.0,1.0,-6.0,104.0,10490.0,80.0,0.5,0.0,,2.0,1.0,6.0,104.0,10490.0,80.0,5.07,1.0,1.0,-0.31417179107666016,2.0,1.5,1,1,4.0,1845,10570.0,Detached,1.0,1,0,3,1765,80.0,Detached,354500.0,"The candidate property at 23805 Merlin Rd received a somewhat lower score compared to the subject property due to having fewer full baths and rooms, which made it less similar. However, the larger difference in effective age being lower for the candidate property contributed positively to its similarity score."
4765502,6129 Seventh Line W,1,6997 Creek Line Pain Court ON N0P1Z0,-1.0,-1.0,0.0,-5.0,1.0,-60.0,50.0,10438.0,-19.0,1.0,1.0,0.0,5.0,1.0,60.0,50.0,10438.0,19.0,10.16,1.0,1.0,-1.7727866172790527,3.0,1.5,1,1,4.0,1845,10570.0,Detached,2.5,2,1,3,1864,132.0,Detached,492500.0,"The model ranked the candidate property as slightly less comparable to the subject due to a lower bath score and fewer rooms compared to the subject. However, the presence of an additional bedroom and a significantly lower effective age contributed positively to the similarity score."
4765899,67 Schooner Dr,1,1753 Reginald Bart Dr Kingston ON K7K0E9,0.0,0.0,0.0,-9.0,-1.0,-13.0,-11.0,-606.0,-141.0,0.0,0.0,0.0,9.0,1.0,13.0,11.0,606.0,141.0,0.42,1.0,1.0,1.1301134824752808,1.0,3.5,3,1,3.0,1488,3685.0,Detached,3.5,3,1,4,1629,4291.0,Detached,717000.0,"The model ranked the candidate property at 67 Schooner Dr as relatively more comparable to the subject at 1753 Reginald Bart Dr due to having the same number of bathrooms and half bathrooms, which positively influenced the score. The slightly lower effective age of the candidate property compared to the subject also contributed positively to the similarity score. However, the higher room count difference and slightly fewer bedrooms in the candidate property compared to the subject had a negative impact on the overall similarity score."
4765899,63 Schooner Dr,1,1753 Reginald Bart Dr Kingston ON K7K0E9,0.5,0.0,,-7.0,0.0,-13.0,-11.0,-606.0,409.0,0.5,0.0,,7.0,0.0,13.0,11.0,606.0,409.0,0.44,1.0,1.0,0.3694474995136261,2.0,3.5,3,1,3.0,1488,3685.0,Detached,3.0,3,0,3,1079,4291.0,Detached,650000.0,"The property at 63 Schooner Dr was ranked as more comparable to the subject at 1753 Reginald Bart Dr due to having a similar number of bedrooms and bathrooms, reflected in bath_score_diff = 0.5 and bedrooms_diff = 0.0 with positive SHAP values. However, the lower effective age of -13.0 years for 63 Schooner Dr compared to the subject contributed the most to the similarity score with a high positive SHAP value of +0.98, offsetting the negative impact of differences in room count and full baths."
4765899,1729 Reginald Bart Dr,1,1753 Reginald Bart Dr Kingston ON K7K0E9,2.0,2.0,0.0,-6.0,0.0,-1.0,1.0,471.0,10.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,471.0,10.0,0.12,1.0,0.0,-0.27743804454803467,3.0,3.5,3,1,3.0,1488,3685.0,Detached,1.5,1,1,3,1478,3214.0,Detached,640000.0,"The model ranked the candidate property lower due to having 6 fewer rooms compared to the subject, resulting in a dissimilarity score of -0.19. However, the candidate's higher number of full baths and bath score contributed positively to its similarity score by 0.49 and 0.19 respectively, partially offsetting the room count difference."
4765948,1-21 Cherry St,1,190 RIDEAU ST Kingston ON K7K3A3,0.5,0.0,,3.0,-2.0,-40.0,55.0,3039.0,-869.0,0.5,0.0,,3.0,2.0,40.0,55.0,3039.0,869.0,0.72,1.0,0.0,1.4045588970184326,1.0,3.5,3,1,3.0,2131,6864.0,Triplex,3.0,3,0,5,3000,3825.0,Triplex,764900.0,"The model ranked the candidate property at 1-21 Cherry St as more comparable to the subject at 190 RIDEAU ST due to having a higher room count (+0.65) and a significantly lower effective age (+1.18). However, the lower number of bedrooms (-0.04) and lack of full baths (-0.01) slightly decreased its similarity ranking."
4765948,240 Nelson Street ,0,190 RIDEAU ST Kingston ON K7K3A3,1.0,1.0,0.0,-2.0,-3.0,-95.0,0.0,-1976.0,431.0,1.0,1.0,0.0,2.0,3.0,95.0,0.0,1976.0,431.0,,0.0,1.0,-3.1445119380950928,2.0,3.5,3,1,3.0,2131,6864.0,Triplex,2.5,2,1,6,1700,8840.0,Detached,,"The model ranked the candidate property at 240 Nelson Street as slightly less comparable to the subject at 190 RIDEAU ST due to having one more full bath, two fewer rooms, and three fewer bedrooms. However, the candidate became more similar because it has the same number of half baths and is significantly older by 95 years, which may have contributed positively to the score."
4765948,16 James St ,0,190 RIDEAU ST Kingston ON K7K3A3,0.5,0.0,,0.0,-1.0,-45.0,50.0,2664.0,-119.0,0.5,0.0,,0.0,1.0,45.0,50.0,2664.0,119.0,,0.0,1.0,-3.2873988151550293,3.0,3.5,3,1,3.0,2131,6864.0,Triplex,3.0,3,0,4,2250,4200.0,Detached,,"The model ranked the candidate property at 16 James St as less comparable to the subject at 190 RIDEAU ST due to a larger lot size at 2664.0 square feet more than the subject, resulting in a SHAP value of -0.20. However, the presence of an additional half bath at the candidate property had a missing value (nan) for the half_baths_diff feature, resulting in a SHAP value of -0.02, which also contributed to the lower similarity score."
4766326,816 Dickens Ave,1,1004 Connery Ave Ottawa ON K1G2P1,-1.0,-1.0,,0.0,0.0,-35.0,-1.0,1390.0,-204.0,1.0,1.0,,0.0,0.0,35.0,1.0,1390.0,204.0,0.68,1.0,0.0,3.1639909744262695,1.0,1.0,1,0,3.0,1109,8398.0,Detached,2.0,2,0,3,1313,7008.0,Detached,615000.0,"The model ranked the candidate property at 816 Dickens Ave as more comparable to the subject at 1004 Connery Ave due to having a similar room count. However, the differences in full baths and lot size made it slightly less similar, impacting the overall score."
4766326,1035 Connery Ave,1,1004 Connery Ave Ottawa ON K1G2P1,-1.0,-1.0,,0.0,0.0,-34.0,0.0,3098.0,0.0,1.0,1.0,,0.0,0.0,34.0,0.0,3098.0,0.0,0.13,1.0,1.0,2.860976219177246,2.0,1.0,1,0,3.0,1109,8398.0,Detached,2.0,2,0,3,1109,5300.0,Detached,550000.0,"The model ranked the candidate property at 1035 Connery Ave as more comparable to the subject at 1004 Connery Ave due to having a similar number of rooms and bedrooms. However, the discrepancy in the number of full baths and a larger difference in lot size made the candidate slightly less similar to the subject property."
4766326,826 Hamlet Rd,1,1004 Connery Ave Ottawa ON K1G2P1,-0.5,0.0,,0.0,0.0,-39.0,-5.0,3359.0,-95.0,0.5,0.0,,0.0,0.0,39.0,5.0,3359.0,95.0,0.91,1.0,1.0,1.498854398727417,3.0,1.0,1,0,3.0,1109,8398.0,Detached,1.5,1,1,3,1204,5039.0,Detached,656000.0,"The candidate property at 826 Hamlet Rd was considered more comparable to the subject property at 1004 Connery Ave due to having the same number of full baths, rooms, and bedrooms. However, the model found the candidate less similar because it had a lower bath score, a missing value for half baths, and a larger lot size compared to the subject property."
4766430,238 Willett St,1,96 Forestside Cres Halifax NS B3M1M4,0.0,0.0,0.0,0.0,-1.0,-35.0,5.0,,20.0,0.0,0.0,0.0,0.0,1.0,35.0,5.0,,20.0,0.3,1.0,0.0,4.037468910217285,1.0,1.5,1,1,3.0,1386,,Condominium,1.5,1,1,4,1366,,Condominium,450000.0,"The candidate property at 238 Willett St was considered more similar to the subject at 96 Forestside Cres due to having the same number of bathrooms, half bathrooms, and rooms. However, the model found it slightly less similar due to a difference in the number of full bathrooms and an absolute difference of one bedroom."
4766430,92 Forestside Cres,1,96 Forestside Cres Halifax NS B3M1M4,0.0,0.0,0.0,1.0,0.0,-40.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,,0.0,0.01,1.0,1.0,3.480245351791382,2.0,1.5,1,1,3.0,1386,,Condominium,1.5,1,1,3,1386,,Condominium,405000.0,"The candidate property at 92 Forestside Cres was ranked as more comparable to the subject at 96 Forestside Cres mainly due to having a similar number of bathrooms (bath_score_diff and half_baths_diff both at 0) and one additional room compared to the subject. However, the lack of a full bathroom difference and the fact that it was sold recently slightly decreased the similarity score."
4766430,75 Forestside Cres,1,96 Forestside Cres Halifax NS B3M1M4,0.0,0.0,0.0,1.0,-1.0,-40.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,40.0,0.0,,0.0,0.07,1.0,1.0,3.3571598529815674,3.0,1.5,1,1,3.0,1386,,Condominium,1.5,1,1,4,1386,,Condominium,433000.0,"The candidate property at 75 Forestside Cres was ranked as more comparable to the subject due to having the same number of bathrooms and half bathrooms as well as one more room, which positively impacted the score. However, the differences in full bathrooms, absolute bedrooms, and recent sale status made the candidate less similar to the subject, resulting in a slightly lower overall score."
4767066,1112-730 2 Ave SW,1,1606-730 2 Ave SW Calgary AB T2P 1R8,0.0,0.0,,-1.0,0.0,,0.0,,10.0,0.0,0.0,,1.0,0.0,,0.0,,10.0,0.0,1.0,1.0,3.0297045707702637,1.0,1.0,1,0,1.0,522,,High Rise Apartment,1.0,1,0,1,512,,High Rise Apartment,405000.0,"The model ranked the candidate property as more comparable to the subject property primarily due to having one less room, which positively impacted the similarity score. However, the lack of information on half baths and effective age negatively affected the ranking, causing the model to rate it slightly lower overall."
4767066,1606-108 Waterfront Crt SW,1,1606-730 2 Ave SW Calgary AB T2P 1R8,0.0,0.0,,-1.0,0.0,,-6.0,,-36.0,0.0,0.0,,1.0,0.0,,6.0,,36.0,0.83,1.0,1.0,2.808062791824341,3.0,1.0,1,0,1.0,522,,High Rise Apartment,1.0,1,0,1,558,,High Rise Apartment,385000.0,"The model ranked the candidate property as more comparable to the subject property primarily due to the similarity in the number of bathrooms and bedrooms. Even though the candidate property had one less room, the model still considered it a good match. However, the lack of information on the full baths, half baths, and effective age of the candidate property made it less similar to the subject, thus impacting its overall score."
4767066,2104-930 16 Ave SW,1,1606-730 2 Ave SW Calgary AB T2P 1R8,0.0,0.0,,-1.0,0.0,,-5.0,,-31.0,0.0,0.0,,1.0,0.0,,5.0,,31.0,1.57,1.0,1.0,2.808062791824341,2.0,1.0,1,0,1.0,522,,High Rise Apartment,1.0,1,0,1,553,,High Rise Apartment,412500.0,"The model ranked the candidate property as more comparable due to having one fewer room compared to the subject property, which had a positive impact on the similarity score. However, the lack of information on full baths, half baths, and effective age for the candidate property had a negative impact, making it slightly less similar to the subject property."
4768014,328 Appalachian Cir,1,45 Clonfadda Terr Nepean ON K2J 6E9,1.0,1.0,0.0,0.0,0.0,3.0,6.0,813.0,-139.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,813.0,139.0,1.22,1.0,1.0,2.670839548110962,1.0,3.5,3,1,3.0,1607,3253.0,Detached,2.5,2,1,3,1746,2440.0,Detached,715000.0,"The model ranked the candidate property at 328 Appalachian Cir as more comparable to the subject based on having the same number of half baths, rooms, and bedrooms. However, it considered the differences in bath score, full baths, and lot size to make the candidate slightly less similar overall."
4768014,2402 Regatta Ave,1,45 Clonfadda Terr Nepean ON K2J 6E9,0.0,0.0,0.0,0.0,0.0,-11.0,-8.0,467.0,-386.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,467.0,386.0,1.52,1.0,1.0,2.6513659954071045,2.0,3.5,3,1,3.0,1607,3253.0,Detached,3.5,3,1,3,1993,2786.0,Detached,779000.0,"The candidate property at 2402 Regatta Ave was ranked as more comparable to the subject at 45 Clonfadda Terr due to having the same number of bathrooms and rooms. However, the fact that it was sold recently and had a slight difference in the number of full baths made it slightly less similar in the model's evaluation."
4768014,111 Damselfly Way,1,45 Clonfadda Terr Nepean ON K2J 6E9,1.0,1.0,0.0,-1.0,0.0,-4.0,-1.0,325.0,-312.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,325.0,312.0,0.51,1.0,1.0,2.424065351486206,3.0,3.5,3,1,3.0,1607,3253.0,Detached,2.5,2,1,3,1919,2928.0,Detached,750000.0,"The model ranked the candidate property at 111 Damselfly Way as more comparable to the subject at 45 Clonfadda Terr due to having the same number of half baths and bedrooms. Despite having one less room, the similarity in half baths and bedrooms positively influenced the score. However, the differences in bath score, full baths, and lot size negatively impacted the ranking, indicating some dissimilarity in these aspects."
4768037,1105 Haist Street,1,31 YOUNG ST Welland ON L3B4C5,0.0,0.0,,3.0,3.0,-66.0,19.0,-5548.0,793.0,0.0,0.0,,3.0,3.0,66.0,19.0,5548.0,793.0,5.44,1.0,0.0,1.0254745483398438,1.0,2.0,2,0,7.0,2755,6452.0,Duplex,2.0,2,0,4,1962,12000.0,Duplex,645000.0,"The model ranked the candidate property at 1105 Haist Street as slightly more comparable to the subject at 31 YOUNG ST due to having a similar number of bathrooms and rooms. However, the differences in lot size and gross living area made the candidate less similar, leading to a score of 1.03."
4768037,226 Kent St,1,31 YOUNG ST Welland ON L3B4C5,0.0,0.0,,3.0,3.0,-75.0,10.0,1652.0,570.0,0.0,0.0,,3.0,3.0,75.0,10.0,1652.0,570.0,11.77,1.0,1.0,0.9724156260490417,2.0,2.0,2,0,7.0,2755,6452.0,Duplex,2.0,2,0,4,2185,4800.0,Duplex,573000.0,"The candidate property at 226 Kent St was ranked as more comparable to the subject due to having a similar number of bathrooms, more rooms, and bedrooms compared to the subject property. However, the larger lot size of the candidate property made it slightly less similar according to the model."
4768037,168 Windsor St,1,31 YOUNG ST Welland ON L3B4C5,0.0,0.0,,2.0,2.0,-8.0,77.0,3252.0,701.0,0.0,0.0,,2.0,2.0,8.0,77.0,3252.0,701.0,1.56,1.0,0.0,-0.3171626031398773,3.0,2.0,2,0,7.0,2755,6452.0,Duplex,2.0,2,0,5,2054,3200.0,Duplex,570000.0,"The model ranked the candidate property at 168 Windsor St slightly lower than the subject due to the higher room count and number of bedrooms, which made it more similar. However, the larger lot size difference between the properties contributed to the lower score, indicating a potential mismatch in this aspect."
4768126,550 Paine Ave,1,194 Calvington Ave Ottawa ON K2T0H9,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,,-66.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,66.0,0.24,1.0,1.0,3.0499351024627686,1.0,2.5,2,1,3.0,1504,2899.0,Townhouse,2.5,2,1,3,1570,,Townhouse,650000.0,"The model ranked the candidate property at 550 Paine Ave as relatively similar to the subject at 194 Calvington Ave due to identical features in bath_score, half_baths, and room_count. However, the model found slight dissimilarities in full_baths and the fact that the candidate property was sold recently compared to the subject, leading to a score of 3.05."
4768126,164 Calvington Ave,1,194 Calvington Ave Ottawa ON K2T0H9,0.0,0.0,0.0,-1.0,-1.0,-7.0,-3.0,,-326.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,,326.0,0.11,1.0,1.0,2.2750141620635986,2.0,2.5,2,1,3.0,1504,2899.0,Townhouse,2.5,2,1,4,1830,,Townhouse,706000.0,"The model ranked the candidate property at 164 Calvington Ave as more comparable to the subject due to having similar numbers of bathrooms and half bathrooms, as well as a slightly lower room count compared to the subject property. However, the model found the candidate less similar due to a difference in the number of full baths, an additional bedroom, and being sold more recently than the subject property."
4768126,524 Paine Ave,1,194 Calvington Ave Ottawa ON K2T0H9,0.0,0.0,0.0,-2.0,-2.0,-5.0,-1.0,,-365.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,,365.0,0.33,1.0,1.0,0.8698880076408386,3.0,2.5,2,1,3.0,1504,2899.0,Townhouse,2.5,2,1,5,1869,,Townhouse,676000.0,"The candidate property at 524 Paine Ave was ranked as more comparable to the subject at 194 Calvington Ave due to having the same number of bathrooms and half bathrooms, and being slightly newer by 5 years. However, the model found the differences in full baths, room count, and bedrooms (all being 2 less in the candidate property) to make it slightly less similar to the subject property."
4768528,965 Linaria Walk,1,710 Montrichard Rd Orléans ON K4A5R3,0.0,0.0,0.0,1.0,1.0,,,115.0,92.0,0.0,0.0,0.0,1.0,1.0,,,115.0,92.0,0.52,1.0,1.0,1.4311195611953735,1.0,2.5,2,1,4.0,1643,2780.0,Townhouse,2.5,2,1,3,1551,2665.0,Townhouse,627500.0,"The candidate property at 965 Linaria Walk was ranked as more comparable to the subject property at 710 Montrichard Rd due to having the same number of bathrooms and half baths, as well as an additional room compared to the subject. However, the model found the difference in the number of bedrooms and the missing effective age information of the candidate property to make it slightly less similar to the subject."
4768528,958 Socca Cres,1,710 Montrichard Rd Orléans ON K4A5R3,0.0,0.0,0.0,0.0,0.0,,,-802.0,-289.0,0.0,0.0,0.0,0.0,0.0,,,802.0,289.0,0.27,1.0,1.0,1.4054956436157227,2.0,2.5,2,1,4.0,1643,2780.0,Townhouse,2.5,2,1,4,1932,3582.0,Townhouse,705000.0,"The model ranked the candidate property at 958 Socca Cres as more comparable to the subject at 710 Montrichard Rd due to the identical number of bathrooms, half bathrooms, and rooms, which positively impacted the score. However, the lack of information on the full baths, effective age, and subject age contributed to a slightly lower similarity score."
4768528,2282 Descartes St,1,710 Montrichard Rd Orléans ON K4A5R3,0.0,0.0,0.0,1.0,1.0,,,-2063.0,-230.0,0.0,0.0,0.0,1.0,1.0,,,2063.0,230.0,1.31,1.0,0.0,0.3944137394428253,3.0,2.5,2,1,4.0,1643,2780.0,Townhouse,2.5,2,1,3,1873,4843.0,Townhouse,700994.0,"The model ranked the candidate property at 2282 Descartes St as more comparable to the subject at 710 Montrichard Rd due to having the same number of bathrooms, including half baths which had a strong positive impact on the similarity score. However, the difference in the number of bedrooms slightly decreased the similarity score, while the missing values for effective age and subject age had a larger negative impact, indicating less similarity between the properties."
4769110,3518 John Parr Dr,1,5551 Sentinal Sq Halifax NS B3K4A8,0.0,0.0,,0.0,0.0,-21.0,15.0,,86.0,0.0,0.0,,0.0,0.0,21.0,15.0,,86.0,0.99,1.0,0.0,4.070938587188721,1.0,2.0,2,0,3.0,1236,,Condominium,2.0,2,0,3,1150,,Condominium,434500.0,"The model ranked the candidate property at 3518 John Parr Dr as more comparable to the subject at 5551 Sentinal Sq due to similar room count, bedrooms, and bath score. However, the differences in full baths, half baths, and absolute age difference slightly reduced the similarity score."
4769110,3882 Novalea Dr,1,5551 Sentinal Sq Halifax NS B3K4A8,0.0,0.0,,0.0,0.0,-36.0,0.0,,-264.0,0.0,0.0,,0.0,0.0,36.0,0.0,,264.0,0.06,1.0,1.0,3.544097423553467,2.0,2.0,2,0,3.0,1236,,Condominium,2.0,2,0,3,1500,,Condominium,434523.0,"The model ranked the candidate property at 3882 Novalea Dr as somewhat comparable to the subject property at 5551 Sentinal Sq due to their identical bath_score, room_count, and bedrooms count, which positively influenced the score. However, the model found the differences in the full baths, half baths, and absolute half bath counts to slightly decrease the similarity score."
4769110,5617 Carriageway Cres,1,5551 Sentinal Sq Halifax NS B3K4A8,0.0,0.0,,0.0,0.0,-32.0,4.0,,20.0,0.0,0.0,,0.0,0.0,32.0,4.0,,20.0,0.14,1.0,1.0,3.242990255355835,3.0,2.0,2,0,3.0,1236,,Condominium,2.0,2,0,3,1216,,Condominium,465000.0,"The model ranked the candidate property at 5617 Carriageway Cres as more comparable to the subject based on its similar room count and bedrooms count. The lack of differences in these features positively influenced the score. However, the slight discrepancy in the number of full baths between the candidate and subject slightly reduced the similarity score."
